"id_names","Mean"
"augustus_masked-SAKL0H-processed-gene-10.47-mRNA-1",2.89946675300598
"genemark-SAKL0C-processed-gene-8.84-mRNA-1",0.278346627950668
"genemark-SAKL0G-processed-gene-7.38-mRNA-1",1.24653792381287
"augustus_masked-SAKL0G-processed-gene-16.188-mRNA-1",0.728084564208984
"snap_masked-SAKL0G-processed-gene-5.40-mRNA-1",0.874487638473511
"snap_masked-SAKL0C-processed-gene-6.107-mRNA-1",0.386387467384338
"augustus_masked-SAKL0C-processed-gene-2.84-mRNA-1",0.362520217895508
"augustus_masked-SAKL0E-processed-gene-11.193-mRNA-1",0.75916451215744
"augustus_masked-SAKL0E-processed-gene-6.128-mRNA-1",0.925722002983093
"augustus_masked-SAKL0B-processed-gene-8.20-mRNA-1",1.03695785999298
"augustus_masked-SAKL0E-processed-gene-8.129-mRNA-1",1.43766283988953
"augustus_masked-SAKL0A-processed-gene-6.131-mRNA-1",3.54695725440979
"augustus_masked-SAKL0A-processed-gene-7.15-mRNA-1",0.854707717895508
"augustus_masked-SAKL0H-processed-gene-11.7-mRNA-1",1.16547453403473
"augustus_masked-SAKL0H-processed-gene-3.119-mRNA-1",0.917556881904602
"augustus_masked-SAKL0C-processed-gene-4.30-mRNA-1",0.483571767807007
"augustus_masked-SAKL0C-processed-gene-4.27-mRNA-1",0.205537259578705
"augustus_masked-SAKL0A-processed-gene-8.62-mRNA-1",0.501432001590729
"augustus_masked-SAKL0D-processed-gene-9.143-mRNA-1",0.565755009651184
"genemark-SAKL0G-processed-gene-15.115-mRNA-1",0.800620853900909
"augustus_masked-SAKL0F-processed-gene-3.25-mRNA-1",0.907919526100159
"augustus_masked-SAKL0C-processed-gene-4.7-mRNA-1",0.337626397609711
"snap_masked-SAKL0H-processed-gene-8.66-mRNA-1",0.501487970352173
"snap_masked-SAKL0C-processed-gene-9.127-mRNA-1",0.580926477909088
"augustus_masked-SAKL0E-processed-gene-10.16-mRNA-1",1.85175693035126
"augustus_masked-SAKL0H-processed-gene-15.13-mRNA-1",1.10158205032349
"augustus_masked-SAKL0G-processed-gene-15.18-mRNA-1",1.64414525032043
"augustus_masked-SAKL0G-processed-gene-10.107-mRNA-1",0.749179065227509
"augustus_masked-SAKL0E-processed-gene-2.28-mRNA-1",0.872546315193176
"augustus_masked-SAKL0A-processed-gene-7.40-mRNA-1",0.645453929901123
"augustus_masked-SAKL0H-processed-gene-13.27-mRNA-1",1.24219262599945
"snap_masked-SAKL0H-processed-gene-22.96-mRNA-1",1.0309853553772
"augustus_masked-SAKL0C-processed-gene-4.21-mRNA-1",0.392622023820877
"augustus_masked-SAKL0E-processed-gene-3.12-mRNA-1",0.908245623111725
"augustus_masked-SAKL0E-processed-gene-3.22-mRNA-1",1.37206423282623
"augustus_masked-SAKL0B-processed-gene-10.25-mRNA-1",1.20860421657562
"snap_masked-SAKL0H-processed-gene-16.140-mRNA-1",0.823048293590546
"augustus_masked-SAKL0C-processed-gene-0.1-mRNA-1",1.05197489261627
"augustus_masked-SAKL0C-processed-gene-10.32-mRNA-1",0.871505796909332
"augustus_masked-SAKL0E-processed-gene-4.44-mRNA-1",0.760265529155731
"augustus_masked-SAKL0A-processed-gene-8.55-mRNA-1",1.20784783363342
"augustus_masked-SAKL0B-processed-gene-4.98-mRNA-1",0.878045320510864
"augustus_masked-SAKL0F-processed-gene-1.136-mRNA-1",1.25068175792694
"augustus_masked-SAKL0H-processed-gene-12.106-mRNA-1",1.16766440868378
"augustus_masked-SAKL0F-processed-gene-12.228-mRNA-1",0.745479047298431
"augustus_masked-SAKL0G-processed-gene-12.139-mRNA-1",1.42687129974365
"genemark-SAKL0D-processed-gene-8.38-mRNA-1",0.74009108543396
"augustus_masked-SAKL0D-processed-gene-11.268-mRNA-1",0.808004677295685
"augustus_masked-SAKL0D-processed-gene-11.216-mRNA-1",0.700055778026581
"augustus_masked-SAKL0G-processed-gene-2.25-mRNA-1",0.857887387275696
"snap_masked-SAKL0E-processed-gene-3.73-mRNA-1",0.715016722679138
"augustus_masked-SAKL0H-processed-gene-20.24-mRNA-1",1.01488506793976
"augustus_masked-SAKL0G-processed-gene-6.14-mRNA-1",0.772226750850677
"augustus_masked-SAKL0G-processed-gene-2.51-mRNA-1",0.874217689037323
"snap_masked-SAKL0F-processed-gene-5.112-mRNA-1",0.765688598155975
"genemark-SAKL0D-processed-gene-2.20-mRNA-1",1.073166847229
"snap_masked-SAKL0B-processed-gene-4.23-mRNA-1",0.724523842334747
"snap_masked-SAKL0C-processed-gene-8.113-mRNA-1",0.221238538622856
"augustus_masked-SAKL0G-processed-gene-14.89-mRNA-1",0.844913721084595
"snap_masked-SAKL0C-processed-gene-3.75-mRNA-1",0.215921461582184
"augustus_masked-SAKL0G-processed-gene-10.105-mRNA-1",0.864479660987854
"augustus_masked-SAKL0G-processed-gene-5.105-mRNA-1",0.829717576503754
"augustus_masked-SAKL0C-processed-gene-4.33-mRNA-1",0.372491270303726
"augustus_masked-SAKL0C-processed-gene-0.5-mRNA-1",0.211554735898972
"snap_masked-SAKL0G-processed-gene-12.8-mRNA-1",1.13294792175293
"augustus_masked-SAKL0D-processed-gene-9.121-mRNA-1",1.3605899810791
"augustus_masked-SAKL0F-processed-gene-7.115-mRNA-1",1.35463356971741
"augustus_masked-SAKL0H-processed-gene-17.134-mRNA-1",1.08247065544128
"augustus_masked-SAKL0D-processed-gene-11.296-mRNA-1",0.73416143655777
"augustus_masked-SAKL0F-processed-gene-3.28-mRNA-1",1.14302706718445
"augustus_masked-SAKL0H-processed-gene-9.113-mRNA-1",0.853671789169312
"snap_masked-SAKL0D-processed-gene-6.15-mRNA-1",0.844457507133484
"augustus_masked-SAKL0E-processed-gene-6.124-mRNA-1",2.21278715133667
"augustus_masked-SAKL0A-processed-gene-8.2-mRNA-1",0.926469326019287
"augustus_masked-SAKL0G-processed-gene-9.40-mRNA-1",1.2213454246521
"augustus_masked-SAKL0E-processed-gene-7.29-mRNA-1",0.451120108366013
"augustus_masked-SAKL0F-processed-gene-0.84-mRNA-1",0.756648182868958
"augustus_masked-SAKL0G-processed-gene-11.39-mRNA-1",1.1477963924408
"augustus_masked-SAKL0H-processed-gene-0.66-mRNA-1",0.906267464160919
"augustus_masked-SAKL0C-processed-gene-8.49-mRNA-1",0.646929144859314
"snap_masked-SAKL0C-processed-gene-11.210-mRNA-1",0.879346907138824
"augustus_masked-SAKL0D-processed-gene-11.289-mRNA-1",4.82025098800659
"augustus_masked-SAKL0G-processed-gene-6.16-mRNA-1",0.624458372592926
"augustus_masked-SAKL0B-processed-gene-3.102-mRNA-1",1.01714587211609
"augustus_masked-SAKL0F-processed-gene-9.123-mRNA-1",0.523375749588013
"augustus_masked-SAKL0E-processed-gene-10.13-mRNA-1",0.808402240276337
"augustus_masked-SAKL0A-processed-gene-5.17-mRNA-1",0.912887215614319
"augustus_masked-SAKL0F-processed-gene-3.32-mRNA-1",0.916745960712433
"augustus_masked-SAKL0F-processed-gene-5.20-mRNA-1",0.714164435863495
"augustus_masked-SAKL0H-processed-gene-16.54-mRNA-1",0.727591216564178
"augustus_masked-SAKL0H-processed-gene-4.86-mRNA-1",1.33979988098145
"snap_masked-SAKL0G-processed-gene-5.28-mRNA-1",0.921860337257385
