"id_names","Mean"
"augustus_masked-SAKL0A-processed-gene-0.14-mRNA-1",1.0143409100771
"augustus_masked-SAKL0A-processed-gene-0.20-mRNA-1",1.10979801434278
"augustus_masked-SAKL0A-processed-gene-0.33-mRNA-1",0.670453982412815
"augustus_masked-SAKL0A-processed-gene-0.36-mRNA-1",0.871476814925671
"augustus_masked-SAKL0A-processed-gene-1.10-mRNA-1",1.20632476896048
"augustus_masked-SAKL0A-processed-gene-1.12-mRNA-1",0.824149235844612
"augustus_masked-SAKL0A-processed-gene-1.13-mRNA-1",0.665449655890465
"augustus_masked-SAKL0A-processed-gene-1.15-mRNA-1",0.916960680365562
"augustus_masked-SAKL0A-processed-gene-1.23-mRNA-1",0.861108076155186
"augustus_masked-SAKL0A-processed-gene-1.30-mRNA-1",0.775272650539875
"augustus_masked-SAKL0A-processed-gene-1.31-mRNA-1",0.873168866127729
"augustus_masked-SAKL0A-processed-gene-1.37-mRNA-1",1.18749553054571
"augustus_masked-SAKL0A-processed-gene-1.39-mRNA-1",0.84838176882267
"augustus_masked-SAKL0A-processed-gene-1.42-mRNA-1",0.735135350108147
"augustus_masked-SAKL0A-processed-gene-1.48-mRNA-1",0.862447547674179
"augustus_masked-SAKL0A-processed-gene-2.14-mRNA-1",0.705243766009808
"augustus_masked-SAKL0A-processed-gene-2.15-mRNA-1",0.763316236197948
"augustus_masked-SAKL0A-processed-gene-2.18-mRNA-1",0.83070951962471
"augustus_masked-SAKL0A-processed-gene-3.14-mRNA-1",0.864934142053127
"augustus_masked-SAKL0A-processed-gene-3.15-mRNA-1",1.46124567174911
"augustus_masked-SAKL0A-processed-gene-3.2-mRNA-1",0.932146744072437
"augustus_masked-SAKL0A-processed-gene-3.20-mRNA-1",4.09427689146996
"augustus_masked-SAKL0A-processed-gene-3.22-mRNA-1",2.15151487708092
"augustus_masked-SAKL0A-processed-gene-3.26-mRNA-1",0.968351521670818
"augustus_masked-SAKL0A-processed-gene-3.30-mRNA-1",0.879281761467457
"augustus_masked-SAKL0A-processed-gene-3.32-mRNA-1",0.834936039149761
"augustus_masked-SAKL0A-processed-gene-3.35-mRNA-1",1.03701894438267
"augustus_masked-SAKL0A-processed-gene-3.36-mRNA-1",1.29036741143465
"augustus_masked-SAKL0A-processed-gene-3.42-mRNA-1",0.919347376704216
